business_id,stars,review_count,price_range,takeout,delivery,reservations,outdoor_seating,good_for_kids,postal_code,competition_density,business_age_days
XnQ84ylyAZwh-XfHGGNBbQ,3.5,3157,2.0,1.0,0.0,0.0,0.0,1.0,70116.0,227.0,7576.0
pnrZqBbu7WngjKjfkw6cLw,4.0,94,2.0,1.0,1.0,0.0,0.0,0.0,70130.0,602.0,2825.0
jKPqzmOcwqfYBqSk7DS3oQ,4.0,118,2.0,1.0,0.0,1.0,1.0,0.0,70115.0,267.0,3612.0
kAIg-9gJJNQ4Tw6_Lfm-dA,1.5,23,1.0,0.0,1.0,0.0,0.0,1.0,70122.0,49.0,4778.0
s5I05cRXMRgeajFVKuu4oQ,2.0,8,1.0,1.0,0.0,0.0,0.0,1.0,70112.0,173.0,3901.0
hdhRBriQB2RDJkQ0rWBoOg,4.0,12,2.0,1.0,1.0,0.0,0.0,1.0,70118.0,165.0,2917.0
xtPAc0VsFTKIrKCG8xBZTg,3.0,89,2.0,1.0,0.0,0.0,1.0,1.0,70115.0,267.0,3342.0
FzHVtXe8-3fFclRBUI9YdA,3.5,228,2.0,1.0,0.0,1.0,1.0,1.0,70115.0,267.0,6623.0
1klQuTKmJr-eMQPuFaQ5fg,4.5,133,2.0,1.0,1.0,1.0,1.0,1.0,70115.0,267.0,3119.0
gPgUoNGqn3NmzyqYtYQ0ZA,3.5,15,1.0,1.0,0.0,0.0,0.0,1.0,70116.0,227.0,5645.0
loJUJg7ahGYga3EmLabiOA,2.0,10,1.0,1.0,1.0,0.0,1.0,1.0,70114.0,40.0,0.0
Xh6CqeOjcalJs81Ktkb_cQ,4.0,74,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0,5510.0
pZXR4SH9fKTH6Pqrmtp4sQ,4.0,31,1.0,1.0,1.0,0.0,0.0,1.0,70116.0,227.0,4314.0
mYwkkmabduKgDnbcb2ePJA,2.0,28,1.0,1.0,1.0,0.0,0.0,1.0,70121.0,17.0,0.0
FCfTUUTYXfZchPvx7tkoWA,4.5,107,2.0,1.0,0.0,1.0,1.0,0.0,70130.0,602.0,2657.0
EBonJ5tjkxBEUezwosVlLg,4.0,335,2.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0,5776.0
MJ3ePnHQO23sqwSdXXDscw,4.0,37,1.0,1.0,1.0,0.0,0.0,1.0,70056.0,4.0,0.0
gPJINUjnBmnn8veAYMo8Zw,4.5,94,1.0,1.0,0.0,0.0,0.0,1.0,70118.0,165.0,5967.0
6Z2ymUlANwtvn7dWLGUE2w,3.5,6,2.0,1.0,1.0,0.0,0.0,1.0,70130.0,602.0,0.0
ZFhNIqxf4CEImg_EvF2anA,3.0,5,2.0,1.0,0.0,0.0,0.0,0.0,70116.0,227.0,0.0
PupRtvjjZJcLzIlkMw3hpA,4.5,197,2.0,1.0,1.0,0.0,0.0,1.0,70118.0,165.0,2837.0
b2NYyx-BqwNHgOC5RnXzmw,5.0,23,2.0,1.0,1.0,0.0,1.0,0.0,70119.0,214.0,2616.0
fKAxmycMFwO9qWVUAOQzOw,4.0,292,2.0,1.0,1.0,1.0,1.0,1.0,70119.0,214.0,4093.0
x4K6aMaOYvGhC5jhFJP2Ag,4.0,348,1.0,1.0,0.0,0.0,0.0,1.0,70112.0,173.0,5882.0
B5KJdGJjsKVxaqm7vjja4g,1.5,10,2.0,1.0,0.0,1.0,1.0,0.0,70116.0,227.0,0.0
VVH6k9-ycttH3TV_lk5WfQ,4.5,3582,2.0,0.0,0.0,0.0,0.0,1.0,70119.0,214.0,6618.0
yL9j5ASNic_DaDKf9lwMhw,4.5,603,2.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0,6554.0
yKAOohng_AJl22LgjBPl1g,4.5,319,2.0,1.0,1.0,1.0,1.0,1.0,70130.0,602.0,2671.0
hRskO0RDRW3Cq3k7_Kggcg,3.5,571,3.0,0.0,0.0,1.0,0.0,1.0,70112.0,173.0,6797.0
tnpwxkVSrr19eEk3z1ewFg,4.0,9,1.0,1.0,0.0,0.0,0.0,1.0,70170.0,9.0,2832.0
sitve7-2mPUQQ2bV8jLCRg,4.5,525,2.0,0.0,0.0,1.0,0.0,1.0,70130.0,602.0,6996.0
riDBd3fB1ZB9Nm5ybaxswA,4.0,253,2.0,1.0,1.0,0.0,1.0,1.0,70116.0,227.0,3921.0
E6_of3lUqHc3NikfywHkEA,4.5,27,2.0,1.0,1.0,0.0,1.0,1.0,70117.0,144.0,5058.0
23nqw3NV4TZLA6wVCZlU5g,2.5,13,3.0,1.0,0.0,1.0,0.0,0.0,70130.0,602.0,0.0
iwmW2mgcn2YdirXUHCsgXQ,3.5,2026,2.0,0.0,1.0,1.0,1.0,0.0,70130.0,602.0,7150.0
M8ONtZM80_LYC2Q3iqU5SA,4.0,148,3.0,0.0,0.0,1.0,0.0,0.0,70112.0,173.0,6375.0
5cMfM2_S0DZBLnPcxadl3g,3.0,8,1.0,1.0,0.0,0.0,1.0,0.0,70117.0,144.0,0.0
gAxVNmRBG5DZsp8DtZnpRQ,2.5,9,2.0,0.0,0.0,0.0,0.0,1.0,70195.0,9.0,6407.0
Nq_suBLLeDKjND6efdNINg,4.0,67,1.0,1.0,0.0,0.0,1.0,0.0,70115.0,267.0,5550.0
aocFstb9HenLJJ8PKeMrrg,4.0,101,2.0,1.0,1.0,0.0,1.0,1.0,70130.0,602.0,6130.0
#NAME?,5.0,5,2.0,0.0,0.0,0.0,0.0,0.0,70127.0,29.0,0.0
_iDDqhphfpvrDxKjFa9Ofw,3.5,386,2.0,1.0,1.0,0.0,1.0,1.0,70115.0,267.0,4008.0
8jXmNMrGJ2acUG1R-D5e6w,4.0,543,1.0,1.0,1.0,1.0,1.0,1.0,70115.0,267.0,4745.0
wqGkMLZVXc0pYVjr3zDrpA,4.0,345,2.0,1.0,0.0,1.0,1.0,0.0,70112.0,173.0,5140.0
RQpOPNHJReRnrsCD-2qEoA,4.0,209,2.0,1.0,1.0,0.0,1.0,1.0,70119.0,214.0,4056.0
bLRniXOqbySqRKnR_2meJg,3.5,11,1.0,1.0,1.0,0.0,1.0,1.0,70118.0,165.0,0.0
mq8iNBD77TP6eWfFIQO5rQ,4.0,102,2.0,1.0,1.0,0.0,1.0,0.0,70115.0,267.0,4031.0
5uPdoWQNjYkrpRmy9AonSw,3.5,185,2.0,1.0,0.0,0.0,0.0,1.0,70118.0,165.0,5966.0
V1XS9HMe9bzEuW4RZFycBA,4.0,349,2.0,1.0,1.0,1.0,1.0,1.0,70117.0,144.0,3951.0
r2IuwdvmEZycvudboTNg7A,2.5,56,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0,4260.0
dmylotBWcIExhwyyft5bIw,4.5,31,1.0,1.0,1.0,0.0,0.0,0.0,70119.0,214.0,1582.0
ydmJoaK1PMlwLvMnbFXf1w,3.5,254,2.0,1.0,0.0,1.0,1.0,1.0,70115.0,267.0,4643.0
ZYE5NS_9eK0dy-OM35693A,3.5,28,4.0,0.0,0.0,1.0,0.0,0.0,70130.0,602.0,6629.0
my4_3ZfFIMp3rOk9fI6BOQ,1.5,14,1.0,0.0,1.0,0.0,0.0,0.0,70126.0,35.0,3638.0
gVGOy2ACwZMMKyMZFxVAPQ,3.5,88,1.0,1.0,1.0,0.0,1.0,1.0,70115.0,267.0,5804.0
4Txe_hrPksQku33_jOXGkg,3.5,11,1.0,1.0,1.0,0.0,0.0,1.0,70112.0,173.0,0.0
s80qHok98pk-THkBj4sDVQ,5.0,9,2.0,1.0,0.0,0.0,0.0,0.0,70130.0,602.0,2710.0
136sAyExGKfFc5T0JqO7Dw,3.5,6,2.0,1.0,1.0,0.0,1.0,1.0,70119.0,214.0,0.0
XKzULLeYLVOpoiSJB7QeaA,3.0,60,2.0,1.0,0.0,1.0,0.0,0.0,70112.0,173.0,4393.0
SxUvdfeXpoPbJ9mjpU1cag,3.5,22,1.0,1.0,1.0,0.0,0.0,1.0,70130.0,602.0,3469.0
7TVAdqazTaKX3zHHm3jctg,3.0,21,1.0,1.0,1.0,0.0,0.0,1.0,70128.0,24.0,6475.0
Q2mR4I8LdkYE-Tw7_-s-vw,4.0,192,2.0,1.0,1.0,0.0,1.0,1.0,70115.0,267.0,3579.0
dIQGbalj-3I8vixZ4M149g,4.5,153,2.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0,2683.0
3CRNiQ4HbGdo35ltp9ndxg,4.0,45,1.0,1.0,0.0,0.0,1.0,0.0,70116.0,227.0,3132.0
8cAukVubDMi10NTrkXMGKg,4.0,9,2.0,1.0,1.0,0.0,0.0,0.0,70116.0,227.0,0.0
ex9WgKT2ET63hgVwkqGQWw,3.5,65,1.0,1.0,0.0,0.0,1.0,1.0,70125.0,57.0,5090.0
j579drGztc4y1i-5dGFapA,4.0,115,1.0,1.0,0.0,0.0,1.0,1.0,70123.0,27.0,5110.0
V1O9hOEVfgzbN4-XNeUNQA,1.5,12,1.0,1.0,1.0,0.0,0.0,1.0,70124.0,69.0,3257.0
__UJ0y9HkJ8KTswmMZJRlA,4.5,91,2.0,1.0,1.0,0.0,0.0,0.0,70130.0,602.0,2815.0
usDBroDL-Fns6qfNTUBjJg,4.5,100,1.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0,5428.0
bsOfVBg6tHKMddF0eJNRSQ,3.5,16,3.0,1.0,0.0,1.0,0.0,0.0,70118.0,165.0,4958.0
ewUSU4zZDUYaavehQFeZVw,3.5,40,1.0,1.0,0.0,0.0,0.0,0.0,70130.0,602.0,4918.0
HeIuCW7loBXVyBQlN4pQAQ,3.0,89,1.0,1.0,0.0,0.0,0.0,1.0,70112.0,173.0,5562.0
R46XVcmUzy8qeerHyZQtEg,4.0,181,1.0,1.0,0.0,0.0,1.0,1.0,70119.0,214.0,4055.0
SG0M72lCjRkxn_bD7YH34Q,3.5,24,1.0,1.0,0.0,0.0,0.0,1.0,70126.0,35.0,2283.0
wlHpJnEldxjgcauz_AyfrQ,5.0,7,2.0,1.0,0.0,0.0,1.0,1.0,70117.0,144.0,0.0
GiE7HJbxwH7-xI52DR_UNQ,3.5,238,2.0,1.0,1.0,1.0,1.0,1.0,70130.0,602.0,3098.0
0xEyGDYQUasuNdAB1WWitQ,4.0,43,1.0,1.0,0.0,0.0,1.0,1.0,70121.0,17.0,5732.0
W2Zw4ipU2OwutajPUiQq3A,4.0,107,1.0,1.0,0.0,0.0,1.0,0.0,70117.0,144.0,4200.0
SIyXCEOHo7Pj41xaGW5jfQ,4.0,55,1.0,1.0,0.0,0.0,0.0,1.0,70119.0,214.0,3300.0
npt8cAWD2lpu9QCEpeS55g,3.5,316,2.0,1.0,0.0,1.0,1.0,1.0,70130.0,602.0,5370.0
dbli0TD6YQfbnWTv-43KLg,3.5,435,3.0,1.0,0.0,1.0,0.0,0.0,70130.0,602.0,6150.0
AeADtOKsFeZpHijleM_Mtg,4.5,83,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0,2404.0
UETbl_OiLMU1wf3Ql-Pqvw,4.0,6,1.0,1.0,0.0,1.0,0.0,1.0,70125.0,57.0,3573.0
okxomeADinzNXTzX9PqVSg,4.0,57,2.0,1.0,1.0,0.0,0.0,1.0,70112.0,173.0,6166.0
7hS_kwlw-qmaU2mPC_QUFg,4.0,6,2.0,0.0,0.0,0.0,0.0,0.0,70125.0,57.0,0.0
yE6aDcbbK8pmvNroXnQYQA,4.5,866,1.0,1.0,1.0,0.0,0.0,1.0,70130.0,602.0,6523.0
p8pnCX2Z5aJ1C7TnSvyaNQ,2.5,139,2.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0,4749.0
SO5KzEFWIR1DPK0LOTfeGg,4.0,91,2.0,1.0,1.0,0.0,1.0,1.0,70119.0,214.0,4876.0
xoG-zabIUFngEhic1PEajA,4.5,390,3.0,0.0,0.0,1.0,0.0,0.0,70115.0,267.0,7150.0
#NAME?,3.5,548,2.0,0.0,0.0,0.0,0.0,0.0,70116.0,227.0,0.0
WY1Nk-bcSG6QfC9szcUvkw,2.5,41,2.0,1.0,0.0,0.0,0.0,1.0,70112.0,173.0,4564.0
UecV_nsSMyjiracwiV_avQ,4.0,96,1.0,1.0,0.0,0.0,1.0,1.0,70125.0,57.0,5251.0
EfLcMyzm24vNxe5XdjRp4g,4.5,65,1.0,1.0,1.0,0.0,1.0,1.0,70114.0,40.0,3301.0
UH1Baremef79qGhPQ0Ef3A,4.0,101,2.0,1.0,1.0,1.0,1.0,1.0,70118.0,165.0,4853.0
XRfhf13PcoxjuOKMKfy9WQ,3.0,138,1.0,1.0,0.0,0.0,1.0,1.0,70119.0,214.0,5987.0
FRUAR_-MBXzfGIcVN2MsQg,3.5,50,2.0,1.0,1.0,0.0,0.0,1.0,70130.0,602.0,3102.0
BS7OnkMycH8tD3Bqpz2FAQ,4.0,297,1.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0,4598.0
gWumBHn4J12Gg7qVRlWJ_g,4.0,6,1.0,1.0,0.0,0.0,0.0,0.0,70118.0,165.0,0.0
9Fq9RWEfJ_PHQKB0rfwDVg,3.5,18,1.0,1.0,0.0,0.0,0.0,1.0,70126.0,35.0,3682.0
lFbBGVLlljaggRLlg3xY3g,4.5,29,2.0,0.0,0.0,0.0,0.0,0.0,70115.0,267.0,1727.0
Z0GBtnKBhrpQFdv0luGr8g,4.5,16,1.0,1.0,0.0,0.0,1.0,0.0,70117.0,144.0,3997.0
vKBQmHjx5K9cYoGqWLyBhQ,3.0,213,2.0,1.0,1.0,1.0,1.0,1.0,70112.0,173.0,3390.0
rHW2kGOYzUIJWKia5ao-6Q,4.5,74,1.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0,3443.0
pf48wLNjqAtNaey7TVS_sw,2.5,11,1.0,1.0,0.0,0.0,0.0,1.0,70125.0,57.0,3963.0
jKTWcdyXPw_cGUp9fKqapQ,4.5,347,1.0,1.0,0.0,0.0,1.0,1.0,70117.0,144.0,4443.0
OWuVx8OK_f-wNDelg9XCyQ,4.5,9,2.0,1.0,1.0,0.0,0.0,1.0,70116.0,227.0,5042.0
WYSqcpQv0OA8RyE7f2mnnw,4.5,143,3.0,1.0,0.0,1.0,1.0,0.0,70116.0,227.0,3321.0
idgiIkTcPSbG14FioYBqdg,4.0,59,1.0,1.0,0.0,0.0,0.0,0.0,70119.0,214.0,3351.0
98aSunfD_cXI-KgxA_sJBw,4.0,18,2.0,1.0,1.0,0.0,0.0,0.0,70127.0,29.0,2546.0
gGdidUuXsOoLnNiw60v8Kg,2.5,12,1.0,1.0,1.0,0.0,0.0,1.0,70119.0,214.0,0.0
O0r7Ocj9XmXvwm8p4I4Nqw,4.5,137,2.0,1.0,1.0,0.0,1.0,1.0,70125.0,57.0,3753.0
C2XXTlG9rIqLjjJrn2ODVA,4.0,22,2.0,1.0,1.0,0.0,1.0,1.0,70116.0,227.0,2594.0
tWoJMHMU-KUEeOFAcpENdg,4.5,152,2.0,0.0,0.0,0.0,0.0,0.0,70130.0,602.0,2114.0
ZCUygqx1Oq-08wOTF3gDqA,4.0,44,1.0,1.0,1.0,1.0,1.0,0.0,70112.0,173.0,4906.0
wMFGaIxXEzqhtbbzCfGD8w,4.0,10,2.0,1.0,0.0,0.0,1.0,1.0,70114.0,40.0,5657.0
yexVj09OH5n_X-MT_Lq5rg,3.5,235,3.0,1.0,0.0,1.0,0.0,0.0,70130.0,602.0,6883.0
Xa0UjhDY9yOazy4-lSMFgQ,5.0,8,2.0,1.0,1.0,0.0,0.0,0.0,70117.0,144.0,0.0
103cmgKE0n1Cb8QCEXvbQQ,3.0,186,1.0,1.0,1.0,0.0,1.0,0.0,70115.0,267.0,6198.0
IjtQu81tebi_pLWdubVBeA,4.0,114,1.0,1.0,1.0,0.0,1.0,1.0,70125.0,57.0,4975.0
0DdmKihJ90qKP5TAM3c2yQ,4.5,290,2.0,1.0,1.0,0.0,1.0,1.0,70118.0,165.0,5595.0
wrT5DbuM24B9ExBdSSz2_g,3.0,184,1.0,1.0,1.0,0.0,1.0,1.0,70116.0,227.0,6358.0
aLsbsBbaJzYw3chcdQlCIw,4.0,378,2.0,1.0,1.0,1.0,1.0,1.0,70113.0,58.0,3400.0
-0ltw8--HLuulPyOSspqAQ,3.0,11,2.0,0.0,0.0,1.0,0.0,0.0,70130.0,602.0,5428.0
ufjjhbpzlG91sQCFFkbOIA,4.0,53,1.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0,3855.0
LOUm_-VWYI32COPsU_-wWg,3.5,145,2.0,1.0,0.0,1.0,1.0,0.0,70112.0,173.0,4201.0
zCw8_v4ij_4mEZfFmUhqmA,3.5,73,2.0,1.0,0.0,1.0,0.0,1.0,70130.0,602.0,6871.0
hycnVsAQzFlkpZZh-hUQ2g,4.0,33,1.0,1.0,0.0,0.0,0.0,0.0,70117.0,144.0,5023.0
9NFAT8jDD9XikWplus6e5Q,3.0,173,2.0,1.0,0.0,1.0,1.0,1.0,70124.0,69.0,4673.0
TjXbh5PwgCOFkvbi0_qrmA,3.0,223,2.0,1.0,1.0,1.0,0.0,1.0,70118.0,165.0,7591.0
-4x3pVUUsfWmKEilWKsOZQ,2.5,75,2.0,1.0,1.0,0.0,0.0,1.0,70123.0,27.0,3954.0
aPDpK9mHhrabKyspSKME6g,4.0,277,2.0,1.0,0.0,0.0,1.0,0.0,70112.0,173.0,3230.0
swVdc9piXvG0AXwL-F0GfQ,4.5,819,2.0,1.0,0.0,1.0,0.0,1.0,70112.0,173.0,3341.0
z990Udv6oRgM9g0Ef9sQ7w,4.5,27,1.0,0.0,0.0,0.0,0.0,0.0,70119.0,214.0,4960.0
TlokHyfEx0HxFYKDkvpdBg,4.0,280,2.0,1.0,1.0,0.0,1.0,1.0,70118.0,165.0,4957.0
fDZ0K02rYnbDht2STz2GCQ,4.5,15,2.0,1.0,1.0,0.0,1.0,0.0,70131.0,17.0,0.0
PLebbMEYWV-5ggzx0c4lBQ,4.5,163,2.0,1.0,1.0,0.0,1.0,1.0,70116.0,227.0,3177.0
xfY46Z-nBtX6sZQLxrdxhQ,4.0,329,3.0,1.0,1.0,1.0,1.0,0.0,70130.0,602.0,6730.0
rbPK4jSyFS10zhWYvo_Srg,5.0,172,2.0,1.0,1.0,0.0,1.0,1.0,70113.0,58.0,2930.0
3euS__1BAL3ETiIuecS6ZQ,3.5,107,2.0,1.0,1.0,0.0,1.0,1.0,70121.0,17.0,3696.0
NBnCQ51OSgf9RYEczzRKkw,5.0,6,2.0,0.0,0.0,0.0,0.0,0.0,70118.0,165.0,0.0
zWfzgYe2nT9mHYm_vl1Ukw,4.0,767,2.0,1.0,1.0,1.0,0.0,1.0,70119.0,214.0,4478.0
inxUni-YJD5QvY-PF55cjg,4.5,51,2.0,1.0,1.0,0.0,0.0,0.0,70119.0,214.0,6556.0
JevaQ7zku9fvXRef0s-sXw,4.0,17,2.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0,3119.0
aG1m3tufKdPsRiberh6T9g,3.5,341,2.0,1.0,1.0,0.0,1.0,1.0,70130.0,602.0,3613.0
DoROztg9S9fH3L-sIve2uA,4.5,5,2.0,1.0,0.0,0.0,0.0,0.0,70116.0,227.0,0.0
DkVFvHGyNBGuPMzI9Zdt1A,4.0,598,2.0,1.0,1.0,1.0,1.0,1.0,70115.0,267.0,5537.0
eG4v2DkBe2cmzNg-ilCo9A,4.0,26,1.0,0.0,0.0,0.0,0.0,0.0,70130.0,602.0,3886.0
dN7AMKUhwTa4Kk0bdMRPgA,4.0,286,2.0,1.0,1.0,1.0,1.0,1.0,70115.0,267.0,5639.0
e1WJ1qcgF2TBkoYzopeTgQ,4.0,863,2.0,1.0,1.0,1.0,1.0,0.0,70116.0,227.0,7592.0
jrGaVL6KIwYpwivse_eKXw,4.5,149,2.0,1.0,1.0,0.0,1.0,0.0,70119.0,214.0,5464.0
#NAME?,4.0,217,2.0,0.0,0.0,0.0,0.0,0.0,70118.0,165.0,0.0
UR9dzGGVfcJhHt_mG3bTRA,4.5,396,2.0,1.0,0.0,1.0,1.0,0.0,70130.0,602.0,4364.0
H3CGcYrOufoF8gRDQYTMYA,2.5,15,2.0,0.0,0.0,0.0,0.0,0.0,70123.0,27.0,0.0
kouFQZiu6lK59nxRLP6LsA,4.0,281,2.0,1.0,1.0,0.0,1.0,1.0,70112.0,173.0,5323.0
ZLrqw4KCwKyBlVqycUfNbg,3.5,615,2.0,1.0,0.0,1.0,1.0,1.0,70116.0,227.0,6679.0
8FWAoGPBwRS3I7_FP7u-Mw,4.5,145,2.0,1.0,1.0,1.0,1.0,0.0,70113.0,58.0,2308.0
FzHkziPh867xpgBxH3_IVQ,4.0,38,2.0,0.0,0.0,0.0,0.0,0.0,70117.0,144.0,2735.0
XrTUDf6jmBP3mP8s9W8SHQ,4.0,40,2.0,1.0,0.0,1.0,1.0,1.0,70116.0,227.0,3932.0
i-SXPIrDRn53u7Hl1NVoPA,4.5,11,2.0,1.0,1.0,1.0,0.0,0.0,70130.0,602.0,2227.0
EbfjNML2p_Gsr3tQWDEfaA,4.5,43,1.0,1.0,0.0,0.0,1.0,1.0,70117.0,144.0,4120.0
PGd06nrseC2YAIqP6S9gUA,4.0,2159,2.0,1.0,0.0,0.0,1.0,1.0,70112.0,173.0,4463.0
3WU1ZobAqXQ07xYoKE2Vyg,3.5,1437,2.0,1.0,1.0,0.0,0.0,1.0,70130.0,602.0,6024.0
21IkQYUsyfl8MWYy_wQxfw,2.5,18,1.0,1.0,1.0,0.0,0.0,1.0,70130.0,602.0,2977.0
y0CPKGHQBPH-maFgP5IFYg,3.0,397,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0,5699.0
vNUEotvnUX--fUfGWhivGQ,4.0,340,2.0,1.0,0.0,0.0,0.0,1.0,70119.0,214.0,3826.0
zD4zXTjTaUKtD3J_Zp8mWw,4.5,57,4.0,0.0,0.0,1.0,0.0,0.0,70116.0,227.0,4834.0
6_OAIFxSk3YjNdRJv59Saw,4.5,251,2.0,1.0,1.0,1.0,1.0,1.0,70130.0,602.0,2631.0
XjjgJb0iyG33CQp4ehnRGQ,4.5,175,2.0,1.0,0.0,1.0,1.0,1.0,70118.0,165.0,6651.0
9y3XH0cv8kWYxKsKJ_2kTQ,4.5,10,2.0,0.0,0.0,0.0,0.0,0.0,70130.0,602.0,2311.0
aeIWVa6G54UUo6yloJkyJg,4.5,561,2.0,1.0,1.0,0.0,1.0,1.0,70118.0,165.0,6468.0
TONaxyfHUq8ujm4binDPzA,3.5,8,1.0,1.0,1.0,0.0,0.0,0.0,70116.0,227.0,0.0
keNKoW2SDNtFdeAGXPqwig,4.0,5,2.0,1.0,0.0,0.0,0.0,0.0,70112.0,173.0,0.0
YnhrJ94quRechwC3a7Pd-g,4.0,46,3.0,0.0,0.0,1.0,1.0,0.0,70130.0,602.0,3596.0
wDxoeFTU69uc6eN2C57EZQ,4.0,161,2.0,1.0,1.0,0.0,1.0,1.0,70113.0,58.0,2971.0
BFihjoRdU-jmdbvIEqEsxQ,4.5,87,2.0,1.0,1.0,0.0,0.0,1.0,70130.0,602.0,4492.0
#NAME?,4.5,13,2.0,0.0,0.0,0.0,0.0,0.0,70115.0,267.0,0.0
59I-SbhRE1wYzPQV0ZAdrg,3.0,45,1.0,1.0,0.0,0.0,0.0,1.0,70112.0,173.0,3143.0
ldczA2r_LlKSfbrGxt3ThQ,3.5,38,1.0,1.0,1.0,0.0,1.0,0.0,70115.0,267.0,4726.0
eZBrTND1Da2V0sIg0NpYcA,4.5,146,2.0,0.0,0.0,0.0,0.0,0.0,70130.0,602.0,6149.0
ykwIZ4GWkCh2MazOdY_NOA,3.5,69,2.0,1.0,1.0,1.0,0.0,1.0,70112.0,173.0,3263.0
eCikDKFbaeYVNdCD2beX0Q,4.0,1038,1.0,1.0,1.0,1.0,1.0,1.0,70116.0,227.0,4324.0
l5jIYx7UQMfyX0Fc4HNCvA,4.5,5,2.0,1.0,1.0,0.0,0.0,0.0,70117.0,144.0,3401.0
3fVYGQr_ldW2_1QlXJjpaQ,4.0,510,2.0,1.0,0.0,1.0,1.0,0.0,70112.0,173.0,6819.0
EME5hqQLjBD7e2cLryupbA,4.5,1306,2.0,1.0,0.0,1.0,1.0,1.0,70130.0,602.0,4232.0
fFqiWGifimXWprqmQFLF2A,3.5,259,2.0,1.0,0.0,1.0,1.0,1.0,70130.0,602.0,5808.0
UEPf0MGsw2mOlarskQX1Zg,4.5,45,2.0,1.0,0.0,0.0,0.0,0.0,70130.0,602.0,2342.0
CtXv5uzc7L5yTkhjA5lJKA,4.5,21,1.0,1.0,1.0,0.0,0.0,1.0,70119.0,214.0,3314.0
PtRtq2TlrVg7hgjomdgQYA,4.5,20,2.0,1.0,1.0,0.0,0.0,0.0,70122.0,49.0,0.0
srPwdMyFdHxvRkG9P_sRDA,3.5,250,2.0,1.0,0.0,0.0,0.0,0.0,70117.0,144.0,4850.0
fkEb56M3X6vDJZaoIaDObA,4.0,130,2.0,1.0,1.0,0.0,1.0,1.0,70118.0,165.0,6223.0
yTJ2Ir6CMBzThLK5dmACvQ,4.5,155,1.0,1.0,0.0,0.0,1.0,1.0,70119.0,214.0,4110.0
mG-JcnRZCAYfznkxhiClkA,4.5,153,2.0,1.0,1.0,1.0,0.0,1.0,70117.0,144.0,4837.0
8yEkaYtBNFS_w-OxbrbEfw,4.0,51,2.0,1.0,0.0,1.0,0.0,1.0,70124.0,69.0,3693.0
Se9CEgJEVxcWax1fStWuQA,3.5,116,2.0,1.0,1.0,1.0,1.0,1.0,70119.0,214.0,4196.0
gGf7dpWXL13f57CwTIvEkA,3.5,71,1.0,1.0,0.0,0.0,1.0,1.0,70124.0,69.0,6282.0
Vz2RN55rTJBGn43K1v84nA,4.0,1906,3.0,1.0,1.0,1.0,0.0,0.0,70112.0,173.0,6022.0
MCMGD5Ei1U5M5-xcyUbWVg,4.0,9,1.0,0.0,0.0,0.0,0.0,0.0,70130.0,602.0,5556.0
0bSqRNkj7dkDifzfefvIPQ,4.0,23,2.0,0.0,1.0,0.0,0.0,0.0,70127.0,29.0,5236.0
WWAMlOhMaD8df2clXWcTPQ,3.5,121,2.0,0.0,0.0,0.0,0.0,0.0,70112.0,173.0,3372.0
Xjp2aV-s4peSgr7rKOftFQ,4.5,56,2.0,1.0,0.0,1.0,1.0,0.0,70112.0,173.0,4202.0
dfqIU-iEqKh1Id8p3gDO5g,4.0,267,1.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0,6680.0
vNY4rpSSM0HFq8zz80UBFg,4.0,18,2.0,1.0,1.0,0.0,0.0,0.0,70119.0,214.0,2532.0
MPklzgZNnd5gdJfEeydciw,3.0,49,2.0,1.0,0.0,0.0,0.0,0.0,70130.0,602.0,4199.0
RloVMlIr8kP8Sn609loBTg,4.0,308,2.0,0.0,0.0,0.0,1.0,0.0,70116.0,227.0,4078.0
V1aiJQjFYWWfLbuS58rfjw,4.5,31,2.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0,6456.0
stqWlKEgXweNQSsxOsHjVA,3.5,671,2.0,1.0,1.0,1.0,1.0,1.0,70115.0,267.0,6185.0
8h-g-qcb1cxXCnEBTR2olg,4.5,81,2.0,0.0,1.0,1.0,0.0,0.0,70115.0,267.0,1750.0
Qmrw1chFGn3skbWFEyxYCQ,4.0,353,3.0,1.0,0.0,1.0,1.0,0.0,70115.0,267.0,7111.0
wBa-Abx8y5SLOqbohCA4nQ,4.0,239,1.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0,4791.0
ESRDx75PcUOhXSDpI9H59A,3.0,9,2.0,1.0,0.0,0.0,0.0,1.0,70124.0,69.0,0.0
